doc_id,gender,interviewer,topic_1,topic_2,topic_3,topic_4,topic_5
RG-50.106.0007_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.216805780072836,0.0324313156568467,0.47350595763217,0.105321385362344,0.171935561275803
RG-50.106.0122_trs_en.txt,Male,Mira Hodos; Mira Hodos,0.344446823332141,0.0170615565715799,0.546015039081149,0.054610161816154,0.0378664191989764
RG-50.106.0131_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.627850855243691,0.0609607133067036,0.191618187057587,0.0149304094476187,0.1046398349444
RG-50.106.0147_trs_en.txt,Female,Gail Schwartz; Gail Schwartz,0.691749419385684,0.115689841179386,0.062143552497422,0.0546739591911256,0.0757432277463828
RG-50.106.0192_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.343579679644897,0.258293136053239,0.114153019864907,0.0937623553242815,0.190211809112677
RG-50.106.0202_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.336460055115193,0.0814871488951988,0.126738614167026,0.00737049652605416,0.447943685296528
RG-50.106.0215_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.203337594120332,0.258381844725945,0.0954382871695969,0.140405531896639,0.302436742087487
RG-50.106.0226_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.347533974204601,0.0350046066367911,0.19867828782261,0.0303566711701826,0.388426460165815
RG-50.233.0060_trs_en.txt,Male,Anthony Young; Anthony Young,0.056963148578565,0.0203018078622713,0.7109274891102,0.0658493030060601,0.145958251442904
RG-50.233.0119_01_trs_en.txt,Male,NULL,0.43785174308595,0.0933205137331484,0.282012182362294,0.0457679499655262,0.141047610853081
RG-50.233.0129_trs_en.txt,Male,Jennifer Clayman,0.0493059929620483,0.0482640913037857,0.562348332491077,0.246728460042554,0.0933531232005348
RG-50.234.0022_trs_en.txt,Male,NULL,0.0056465777101802,0.819161506636548,0.0523780020697767,0.0684621351041649,0.0543517784793307
RG-50.470.0006_trs_en.txt,Female,Sandra Bradley,0.0246091256772671,0.0114756769851626,0.373867269297948,0.549747772524993,0.0403001555146296
RG-50.470.0015_trs_en.txt,Male,Sandra Bradley,0.00279345804860875,0.34197695740242,0.61190364449284,0.0337705529268233,0.00955538712930798
RG-50.471.0009_trs_en.txt,Male,Sandra Bradley,0.00311335829618927,0.0195285204798625,0.932695939224489,0.0148484522019971,0.0298137297974619
RG-50.471.0016_trs_en.txt,Female,Sandra Bradley,0.0309737665005349,0.0255866475612422,0.889301567118986,0.0136571295273464,0.0404808892918909
RG-50.549.01.0005_trs_en.txt,Male,Katie Davis,0.120573730264923,0.572261450195987,0.142562947239995,0.106505118515406,0.0580967537836892
RG-50.549.01.0021_trs_en.txt,Female,Regine Beyer,0.498751967464221,0.0575069173466757,0.260576449347003,0.10305559923046,0.0801090666116409
RG-50.549.01.0025_trs_en.txt,Male,Dan Collison,0.1438472065922,0.726493028127942,0.0445189190143113,0.0181601986087236,0.0669806476568228
RG-50.549.02.0007_trs_en.txt,Male,Dan Gedimen; Dan Gedimen,0.35163074905739,0.174159575665933,0.14494250208136,0.0481308307837618,0.281136342411555
RG-50.549.02.0032_trs_en.txt,Male,Melissa Block; Melissa Block,0.342690007211228,0.23258700519744,0.145650266427875,0.171708468255693,0.107364252907764
RG-50.549.02.0049_trs_en.txt,Female,Arwin Donohue; Arwin Donohue,0.674536115037378,0.0431845309388195,0.0155487715326557,0.1550373226231,0.111693259868047
RG-50.549.02.0053_trs_en.txt,Female,Regine Beyer,0.649092111780159,0.0508193586760745,0.11082901474586,0.0620017313810881,0.127257783416818
RG-50.549.03.0003_trs_en.txt,Female,Regine Beyer,0.499928822658208,0.175988266517975,0.111286022698565,0.104786495192537,0.108010392932715
RG-50.562.0001_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.538228661103397,0.0777893483874837,0.290481709045338,0.0310184526073017,0.0624818288564794
RG-50.999.0457_trs_en.txt,Female,NULL,0.136063202943221,0.0435015899302945,0.155981144347503,0.406224042843133,0.258230019935849
RG-50.999.0460_trs_en.txt,Female,NULL,0.0712575316434722,0.0735107116086113,0.150558984140232,0.532260662811922,0.172412109795763
RG-50.999.0469_trs_en.txt,Female,NULL,0.0246888400973332,0.105974393582947,0.0154046300135105,0.366755333980203,0.487176802326006
RG-50.999.0473_trs_en.txt,Male,NULL,0.0518604732782525,0.167915407660062,0.221389970513339,0.194462999248505,0.364371149299842
RG-50.999.0483_trs_en.txt,Male,NULL,0.00823364044974635,0.150060640779703,0.073175196664515,0.436123630126594,0.332406891979442
RG-50.999.0485_trs_en.txt,Male,NULL,0.0323363211833958,0.565614014109154,0.155829753038519,0.0871817003043663,0.159038211364565
RG-50.999.0494_trs_en.txt,Male,NULL,0.00817512936552864,0.321266319482426,0.14268759903849,0.315356506987928,0.212514445125628
RG-50.999.0523_trs_en.txt,Male,NULL,0.0365774465149741,0.140368812092882,0.494698750571611,0.132901899721158,0.195453091099374
RG-50.999.0524_trs_en.txt,Male,NULL,0.00443321072207628,0.0472704082931167,0.0523809868745255,0.700769312610878,0.195146081499404
RG-50.999.0528_trs_en.txt,Male,NULL,0.0076209830501649,0.0661906193615748,0.135142239417523,0.607382238857613,0.183663919313124
RG-50.999.0529_trs_en.txt,Male,NULL,0.011543206341949,0.316798433095043,0.172641975942706,0.236401520288779,0.262614864331524
RG-50.999.0542_trs_en.txt,Female,NULL,0.0174179151318066,0.0209436291104476,0.409778852453305,0.384782276057892,0.167077327246549
RG-50.999.0546_trs_en.txt,Male,NULL,0.00699199166985991,0.172090479333789,0.165651156625517,0.264372057204904,0.39089431516593
RG-50.999.0550_trs_en.txt,Male,NULL,0.0026312758416156,0.0450019219944776,0.0153264346708743,0.693100884724706,0.243939482768327
RG-50.999.0566_trs_en.txt,Male,NULL,0.00920810813653489,0.512542839506187,0.150950366893854,0.144707299596967,0.182591385866458
RG-50.999.0573_trs_en.txt,Female,NULL,0.0482447381294583,0.201501561531036,0.123032886383976,0.251146650085414,0.376074163870116
RG-50.999.0579_trs_en.txt,Male,NULL,0.00392570854165406,0.0627554012812855,0.00732908687559463,0.629584028884646,0.29640577441682
RG-50.999.0597_trs_en.txt,Female,NULL,0.0413438350387306,0.0218766057498724,0.200460083008838,0.610480265280917,0.125839210921642
RG-50.999.0612_trs_en.txt,Female,NULL,0.0938110486595485,0.0549225373248868,0.274113001734927,0.205428901462925,0.371724510817713
