doc_id,gender,interviewer,topic_1,topic_10,topic_11,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
RG-50.999.0523_trs_en.txt,Male,NULL,0.151935925712718,0.131741037010229,0.0627104019060184,0.267815132341666,0.0892186247072823,0.0846125056954683,0.0859940748197071,0.0241512558287767,0.0457553725361645,0.00956747002748422,0.0464981994144854
RG-50.999.0524_trs_en.txt,Male,NULL,0.23488578805532,0.0359022021572906,0.0180612192772171,0.039933349017159,0.0776727441026263,0.0153148268829042,0.0858529037683199,0.0503301373706518,0.132701932240851,0.255476203818427,0.0538686933092335
RG-50.999.0528_trs_en.txt,Male,NULL,0.278825938820172,0.0383930502547824,0.0173830565343528,0.0733978662894213,0.091669251448043,0.0281328643909641,0.110103453349103,0.0301417221374346,0.277108997298491,0.01672708732515,0.0381167121520848
RG-50.999.0529_trs_en.txt,Male,NULL,0.276694557798147,0.0687487417202177,0.0319022331487764,0.0494375149304307,0.0953740270470059,0.0157818320574215,0.106901364300318,0.0383544919488797,0.194569063420459,0.0275850907828235,0.0946510828455203
RG-50.999.0542_trs_en.txt,Female,NULL,0.229390813374898,0.106747052954015,0.0121484984062419,0.21370522270026,0.0505151644433968,0.0949639327162162,0.0527007725169562,0.0203118184286456,0.18039601804936,0.0343886746048809,0.00473203180513009
RG-50.999.0546_trs_en.txt,Male,NULL,0.329777500318386,0.16779714624967,0.0383533849780902,0.019025938281106,0.0854218983676555,0.0322251863772225,0.101358218709925,0.0480947132133005,0.0565420914555018,0.0418951398673547,0.079508782181788
RG-50.999.0550_trs_en.txt,Male,NULL,0.246483572299352,0.00712409981016338,0.0127932376276939,0.0114847546736199,0.126120192015672,0.00968885504519769,0.0448632683440559,0.26675630845184,0.0872456686712667,0.148085055786691,0.0393549872744466
RG-50.999.0566_trs_en.txt,Male,NULL,0.341819785659468,0.0544367630280256,0.0301792209530665,0.0813096846588367,0.0790735722996349,0.0108060493955748,0.170965791207905,0.022654054887456,0.111331547099702,0.0459221766077891,0.0515013542025413
RG-50.999.0573_trs_en.txt,Female,NULL,0.321210212151032,0.0580769080317636,0.0441192085951147,0.0394672507967311,0.0577999231000564,0.103371234147014,0.16251723125856,0.0298535752677142,0.101375178062056,0.0148331639600455,0.0673761146299126
RG-50.999.0579_trs_en.txt,Male,NULL,0.211347447584109,0.00396315178905953,0.0154781077724787,0.00890024077981838,0.11668699140253,0.0169854726342785,0.0600789072109217,0.251644714206754,0.122418940466617,0.161353017852124,0.0311430083013088
RG-50.999.0597_trs_en.txt,Female,NULL,0.0660311742427288,0.0184183225822578,0.0245663292907729,0.147003165726146,0.117590396599683,0.100640651022083,0.0370231887781131,0.0207034313834285,0.0385180894035968,0.422403972917201,0.0071012780539904
RG-50.999.0612_trs_en.txt,Female,NULL,0.276222434053483,0.075018023676249,0.0400109377025572,0.146083972978102,0.0636992914905621,0.114168473728902,0.119145155705084,0.0370737878859869,0.0829397508998573,0.0346319382955563,0.0110062335836609
